"","prop.spp.IndicatorClass_DOC_high","prop.spp.Trophic.I","prop.spp.ZHR","prop.spp.BCG3","hybri.pMMI"
"911S00538_5/5/09_1",0.643165532756138,0.418131926885671,0.0962143699219944,1,0.539377957390951
"911S00858_5/31/10_1",0.644468806378744,0.545647337212507,0.282501767005005,0.911373348075088,0.595997814667836
"911S01142_3/23/15_1",0.552112497230816,0.606479641699037,0.239235730616851,0.553080467301143,0.487727084211962
"911S01142_5/24/11_1",0.630269983227193,0.506159700966865,0.349410080243032,0.97882743788847,0.61616680058139
"911S01818_5/6/09_1",0.495702535827923,0.712372912471884,0,1,0.552018862074952
"911S01818_5/6/09_2",0.543409246042941,0.549544818192596,0,0.973166112493416,0.516530044182238
"911S02058_5/5/09_1",0.522633743207368,0.413635884661094,0.571078840827321,1,0.626837117173946
"911S03354_5/5/09_1",0.589412145178851,0.523376017326282,0.180647388424969,1,0.573358887732526
"911S04086_5/6/09_1",0.469612928679085,1,0,0.260546778391296,0.432539926767595
"911S04086_5/6/09_2",0.469612928679085,0.534279684353913,0,0.417412669545852,0.355326320644713
"911S12262_5/24/10_1",0.645717776933742,0.400709763265435,0.184410875683823,0.652711506277685,0.470887480540171
"911TCAM01_5/7/08_1",0.613526568112998,0.31022691349582,0.428309130620491,0.457894189843802,0.452489200518278
"911TCCTCx_5/31/11_1",0.596047178708069,1,0.170225423708144,1,0.691568150604053
"911TJIND2_5/8/08_1",0.512305013104456,0.582850564749724,0.502938751864973,0.816707665211992,0.603700498732786
"911TJKC1x_3/18/13_1",0.512305013104456,0.728563205937157,0.301763251118983,0.731144451854961,0.568443980503889
"911TJKC1x_3/30/15_1",0.462038526603616,0.551514512881459,0.333129323815938,1,0.586670590825253
"911TJKC1x_5/18/12_1",0.658227957410848,0.840833601606161,0.362775493148504,0.962585930607584,0.706105745693274
"911TJKC1x_6/25/12_1",0.654986453157671,0.674879601289155,0.0776466844984516,1,0.601878184736319
"911TJKTC5_5/7/08_1",0.48079418888573,0.40707023569822,0.421510572991595,0.805842495261892,0.528804373209359
"911TJLCC2_3/18/13_1",0.652240178720951,0.831101731217201,0.08196038919281,0.975158060317602,0.635115089862141
"911TJLCC2_4/7/15_1",0.675958003401713,0.388567043166482,0.312939667827093,0.702623380735949,0.520022023782809
"911TJLCC2_5/7/08_1",0.614969311365468,0.508837794622775,0.562014097322126,1,0.671455300827592
"911TJLCC2_6/25/12_1",0.635695549797298,0.938247250572725,0,1,0.643485700092506
"911TJLCC2_7/23/12_1",0.617721621570181,0.49318124709592,0.27236067793303,1,0.595815886649783
"911TJLCC2_7/9/12_1",0.704419393018627,0.562399667740961,0.155293368996903,1,0.605528107439123
"911TJWIL3_5/25/11_1",0.399805601443005,0.346559795256593,0.119617865308425,0.502205043142907,0.342047076287733
"911TJWIL3_5/6/08_1",0.552112497230816,0.519839692884889,0,0.705706739775843,0.444414732472887
"911TJWIL3_5/6/08_2",0.522633743207368,0.413635884661094,0,0.761505592078422,0.424443804986721
"911TTJR01_5/5/08_1",0.510096801841075,0.442162497396342,0,0.309229296335815,0.315372148893308
"ABAB1_6/19/08_1",0.619035224167884,0.388567043166482,0,0.702623380735949,0.427556412017579
"ACJ01_6/30/14_1",0.658972980565812,0.103408971165273,0.0713848551034152,0.275727348503027,0.277373538834382
"AHAH1_6/16/07_1",0.704419393018627,0.457954015160497,0.790332324359242,1,0.738176433134591
"AHAH1_6/4/08_1",0.704419393018627,0,0.590114802188231,1,0.573633548801715
"ALAC2_6/17/07_1",0.704419393018627,0,0,0.347694495699382,0.263028472179502
"ALWC1_6/18/07_1",0.704419393018627,0.24659062354796,0,0.369146241498297,0.330039064516221
"CBAH1_10/9/07_1",0.704419393018627,0.506159700966865,0,0.186241882581245,0.349205244141684
"CBAH1_11/6/08_1",0.619035224167884,0.582850564749724,0.134117000497326,0.0181176738797118,0.338530115823661
"CBAH1_6/16/08_1",0.704419393018627,0.278754617923781,0.192428739843989,0.44469369409447,0.405074111220217
"CBAH1_6/28/07_1",0.704419393018627,0.601064644898152,0.138308156762867,0.260546778391296,0.426084743267736
"CBES1_6/10/07_1",0.704419393018627,0.427423747483131,0.295057401094116,0.291919956622206,0.42970512455452
"CBLA1_10/7/07_1",0.516574221546993,0.213711873741565,0,0.166427243698564,0.22417833474678
"CBLA1_11/6/08_1",0.704419393018627,0.480851715918522,0.110646525410294,0.0723077090058308,0.342056335838318
"CBLA1_6/10/07_1",0.503156709299019,0,0,0.0588620611925831,0.140504692622901
"CBLA1_6/4/08_1",0.576343139742513,0.291425282374862,0,0,0.216942105529344
"CLSD1_7/4/07_1",0.704419393018627,0.305302676773665,0,0.327775017457535,0.334374271812457
"DGKC1_6/4/08_1",0.704419393018627,0.769362745469635,0,0.0911316159443774,0.39122843860816
"DGSY1_1/19/08_1",0.704419393018627,0.582850564749724,0.134117000497326,0.588539096259911,0.502481513631397
"DGSY1_1/9/08_1",0.704419393018627,0.949830549962511,0,0.766003538778194,0.605063370439833
"DGSY1_12/10/07_1",0.704419393018627,0.915908030320995,0.210755286495797,1,0.707770677458855
"DGSY1_12/20/07_1",0.704419393018627,0.610605353547329,0.210755286495797,1,0.631445008265438
"DGSY1_12/30/07_1",0.704419393018627,1,0.14276971020683,1,0.711797275806364
"DGSY1_5/14/08_1",0.704419393018627,0.610605353547329,0.210755286495797,0.507050321634166,0.50820758867398
"FCFC1_6/19/08_1",0,0.267139842176957,0.553232627051468,0.888010343009517,0.427095703059485
"GSAT1_7/3/07_1",0.479005187252666,0,0.708137762625879,0.693496637977868,0.470159896964103
"GSSJ1_7/3/07_1",0.533651055317142,0.388567043166482,0.268234000994651,0.702623380735949,0.473268870053556
"GVGV1_6/4/08_1",0.704419393018627,0.305302676773665,0.632265859487393,0.686325625810802,0.582078388772622
"LAAS1_6/11/08_1",0.704419393018627,0.320567810612348,0,1,0.506246800907744
"LADC1_6/28/07_1",0.704419393018627,0.474915274981256,0,0,0.294833666999971
"LALA1_6/27/07_1",0.192114379914171,0.582850564749724,0.201175500745989,0,0.244035111352471
"LALK1_6/27/07_1",0.352209696509314,0.400709763265435,0.138308156762867,0.966443288586793,0.464417726281102
"MALV1_7/2/07_1",0.704419393018627,0.237457637490628,0,0.0688218003135074,0.252674707705691
"MAMC2_6/13/08_1",0.581911672493649,0.557509235847561,0.192428739843989,0.44469369409447,0.444135835569917
"MAMC2_7/2/07_1",0.613526568112998,0.413635884661094,0.285539420413661,0.882950152972271,0.548913006540006
"MAMD1_6/13/08_1",0.704419393018627,0.320567810612348,0.442586101641175,0.542905382469495,0.502619671935411
"MAMD1_7/1/07_1",0.704419393018627,0.754277201440816,0.260344765671279,0.232864562305197,0.48797648060898
"MCMC1_6/18/08_1",0.538673653484833,1,0.260344765671279,0.454322290993981,0.563335177537523
"MCRC1_10/6/07_1",0.704419393018627,0.474915274981256,0,1,0.544833666999971
"MCRC1_11/4/08_1",0.704419393018627,0.506159700966865,0.116470026747677,0.97882743788847,0.57646913965541
"MCRC1_6/18/08_1",0.704419393018627,0.854847494966259,0.295057401094116,1,0.713581072269751
"MCRC1_7/4/07_1",0.704419393018627,0.557509235847561,0.192428739843989,1,0.613589342177544
"ME-SCR_5/29/14_1",0.452090058205985,0.38276753505952,0.0660576271106233,0.576619842657937,0.369383765758516
"ME-SCR_6/17/15_1",0.561752174179411,0.243469223249885,0.0560235571697691,0.64774739579811,0.377248087599294
"MJMJ1_6/19/08_1",0.570244270538889,0.915908030320995,0,0.507050321634166,0.498300655623513
"MTMT1_6/5/08_1",0.643165532756138,0.418131926885671,0.192428739843989,1,0.563431549871449
"MTTF1_6/5/08_1",0.638892007621545,0.298202614523114,0.514635001908343,0.840585771265114,0.573078848829529
"RCRC1_7/1/07_1",0.487674964397511,0.24659062354796,0.170225423708144,0.948343378068961,0.463208597430644
"REF-TCAS_5/20/14_1",0.646915769098739,0.392532012994712,0.722589553699877,1,0.690509333948332
"REF-TCAS_6/10/14_1",0.704419393018627,0.13937730896189,0.384857479687978,0.853909062323743,0.52064081099806
"REF-TCAS_6/17/14_1",0.556120573435758,0.224959867096384,0.310586737993807,0.97882743788847,0.517623654103605
"SACJ1_6/19/08_1",0.704419393018627,0.674879601289155,0.232940053495355,0.384388271408049,0.499156829802797
"SAMI1_10/4/07_1",0.704419393018627,1,0,0.417412669545852,0.53045801564112
"SAMI1_11/2/08_1",0.704419393018627,0.228977007580248,0,1,0.483349100149719
"SAMI1_6/6/07_1",0.637331831778758,0.610605353547329,0.421510572991595,0.865600929987437,0.63376217207628
"SAMI1_6/6/08_1",0.704419393018627,1,0,0.731144451854961,0.608890961218397
"SASA1_6/20/08_1",0,0.267139842176957,0,0.260546778391296,0.131921655142063
"SASA4_10/4/07_1",0.704419393018627,0.884324994792686,0.152615897117647,1,0.68534007123224
"SASA4_11/2/08_1",0.704419393018627,1,0.14276971020683,0.761505592078422,0.65217367382597
"SASA4_6/6/08_1",0.704419393018627,1,0.158066464871848,1,0.715621464472619
"SASA4_6/7/07_1",0.704419393018627,1,0.421510572991595,1,0.781482491502555
"SASN1_6/20/08_1",0.556120573435758,0.674879601289155,0,0,0.307750043681228
"SASV1_6/13/07_1",0.600060964423275,0.237457637490628,0.16392077838562,1,0.500359845074881
"SC-MB_6/17/14_1",0.182627250041867,0.237457637490628,0.65568311354248,0.347694495699382,0.355865624193589
"SCFC1_6/12/08_1",0.62154652325173,0.942846501801025,0.650861914178199,0.786508884027156,0.750440955814527
"SCPR1_6/20/08_1",0.402525367439216,0.228977007580248,0,0.731144451854961,0.340661706718606
"SCSC2_6/20/07_1",0.379302750086954,0.49318124709592,0,0.803544093926293,0.419007022777292
"SCSF1_6/12/08_1",0.704419393018627,0.915908030320995,0,1,0.655081855834906
"SCSL1_6/16/08_1",0.402525367439216,0.457954015160497,0.316132929743696,0.731144451854961,0.476939191049592
"SCSP1_6/19/07_1",0.704419393018627,0.582850564749724,0.201175500745989,0.816707665211992,0.576288280931583
"SCSP2_6/16/08_1",0.704419393018627,0.949830549962511,0,0.626567191085257,0.570204283516599
"SCSS1_6/17/08_1",0.704419393018627,1,0,1,0.676104848254657
"SDBC1_6/6/07_1",0.704419393018627,0.413635884661094,0,0.518616470290725,0.409167936992612
"SDBG1_7/5/07_1",0.579189278704205,0.284949164988753,0.098352467031372,0.291919956622206,0.313602716836634
"SDSD1_6/12/07_1",0.453959164389782,0.427423747483131,0.098352467031372,0.0409345307749199,0.255167477419801
"SDSD3_10/8/07_1",0.448266886466399,0.582850564749724,0,0.132201958355752,0.290829852392969
"SDSD3_11/6/08_1",0.516574221546993,0.427423747483131,0.147528700547058,0.166427243698564,0.314488478318936
"SDSD3_6/2/08_1",0.547881750125599,0.356186456235942,0,0,0.226017051590385
"SDSD3_6/6/07_1",0.448266886466399,0.971417607916209,0.268234000994651,0.360370527307833,0.512072255671273
"SDSR1_6/13/08_1",0.234806464339541,0.534279684353913,0,0,0.192271537173364
"SGBC1_10/5/07_1",0.563535514414902,0.480851715918522,0.110646525410294,1,0.538758438935929
"SGBC1_11/3/08_1",0.563535514414902,0.961703431837044,0.110646525410294,0.825263986547694,0.615287364552483
"SGBC1_6/10/08_1",0.704419393018627,0.641135621224696,1,0.166427243698564,0.627995564485472
"SGBC1_6/24/07_1",0.512305013104456,0.291425282374862,0.402351001491977,1,0.551520324242824
"SGCC1_6/20/07_1",0.33689623144369,0.557509235847561,0,0.117321399511051,0.252931716700576
"SGCD1_6/9/08_1",0.704419393018627,1,0,1,0.676104848254657
"SGCR1_6/21/07_1",0,0.712372912471884,0.737643502735292,0.417412669545852,0.466857271188257
"SGCT1_6/19/07_1",0.448266886466399,0.582850564749724,0.201175500745989,1,0.558073237990528
"SGEW1_6/10/08_1",0.704419393018627,0.80141952653087,0.553232627051468,1,0.764767886650241
"SGEW1_6/25/07_1",0.45940395196867,0.278754617923781,0,0.608379841386178,0.336634602819657
"SGLT506_7/6/12_1",0.704419393018627,0.24659062354796,0,0.658744809783629,0.402438706587554
"SGSG1_10/5/07_1",0.623914319530784,0.366363212128397,0,1,0.497569382914795
"SGSG1_11/3/08_1",0.704419393018627,0.949830549962511,0.16392077838562,1,0.70454268034169
"SGSG1_6/10/08_1",0.704419393018627,0.320567810612348,0.442586101641175,0.919383521240426,0.596739206628144
"SGSG1_6/24/07_1",0.704419393018627,0,0,1,0.426104848254657
"SGUR103_7/22/10_1",0.704419393018627,0.915908030320995,0,1,0.655081855834906
"SGUT503_5/27/10_1",0.633977453716764,0.480851715918522,0,1,0.528707292408822
"SGUT503_5/8/09_1",0.533651055317142,0.194283521583241,0,1,0.431983644225096
"SGWC1_10/5/07_1",0.286985678637219,0.712372912471884,0.16392077838562,0.208258148006444,0.342884379375292
"SGWC1_11/2/08_1",0.33689623144369,0.557509235847561,0.192428739843989,0.362850620448614,0.362421206895964
"SGWC1_6/20/07_1",0.234806464339541,0.356186456235942,0,0.626567191085257,0.304390027915185
"SGWC1_6/9/08_1",0.192114379914171,0.291425282374862,0,0.30332838506981,0.196717011839711
"SGWC2_6/26/07_1",0.553472380228921,0.228977007580248,0.0790332324359242,0.529459734656246,0.347735588725335
"SJBL1_6/14/07_1",0.591712290135647,0.769362745469635,0.17703444065647,1,0.634527369065438
"SJBL1_6/3/08_1",0.704419393018627,0.712372912471884,0.49176233515686,1,0.727138660161843
"SJMO1_6/3/08_1",0.704419393018627,1,0,1,0.676104848254657
"SJOF1_5/16/08_1",0.619035224167884,0.582850564749724,0,0.702623380735949,0.476127292413389
"SJOS1_6/11/07_1",0.547881750125599,0.356186456235942,0,0.208258148006444,0.278081588591996
"SJSJ2_6/5/07_1",0.704419393018627,0.80141952653087,0,0.14289736002538,0.412184069893719
"SJSJ5_5/13/08_1",0.591712290135647,0.769362745469635,0,0.994679148994613,0.588938546149974
"SJTC1_6/10/07_1",0.547881750125599,0.178093228117971,0.245881167578431,0.208258148006444,0.295028573457111
"SJTC2_6/14/07_1",0.704419393018627,0.228977007580248,0.158066464871848,0.865600929987437,0.48926594886454
"SJTC3_10/8/07_1",0.704419393018627,0.549544818192596,0,0.542905382469495,0.44921739842018
"SJTC3_11/7/08_1",0.704419393018627,0.582850564749724,0,0.816707665211992,0.525994405745086
"SJTC3_6/10/07_1",0.704419393018627,0.194283521583241,0.268234000994651,0.702623380735949,0.467390074083117
"SJTC3_6/13/08_1",0.704419393018627,0.712372912471884,0,0.626567191085257,0.510839874143942
"SLFR1_6/11/07_1",0.704419393018627,0.938247250572725,0.107947829668579,0.983660276640341,0.683568687475068
"SLFY1_6/9/08_1",0.704419393018627,1,0,1,0.676104848254657
"SLGD1_6/18/08_1",0.704419393018627,0.582850564749724,0,0.132201958355752,0.354867979031026
"SLRC1_6/9/08_1",0.704419393018627,1,0.276616313525734,1,0.74525892663609
"SLSL4_6/28/07_1",0.623914319530784,0.366363212128397,0.252906343794957,0.00507946993959287,0.312065836348433
"SLWM1_6/12/07_1",0.704419393018627,0.821968745159865,0,0.272613385403185,0.449750380895419
"SMAD1_10/7/07_1",0.704419393018627,1,0,0.474454811783872,0.544718551200625
"SMAD1_11/5/08_1",0.704419393018627,1,0,0.698689439891951,0.600777208227645
"SMAD1_6/18/08_1",0.704419393018627,1,0,0.650470564975477,0.588722489498526
"SMAD1_6/26/07_1",0.704419393018627,1,0,0.596687973722484,0.575276841685278
"SMAS1_5/12/08_1",0.587016160848856,0.534279684353913,0.184410875683823,0.417412669545852,0.430779847608111
"SMC00105_5/12/09_1",0.646915769098739,0.392532012994712,0.270971082637454,0.78876865676888,0.524796880374946
"SMC00105_5/22/14_1",0.626150571572113,0.267139842176957,0.368821751367645,0.731144451854961,0.498314154242919
"SMC00135_6/7/10_1",0.704419393018627,1,0,0.542905382469495,0.561831193872031
"SMC00153_6/8/09_1",0.556120573435758,0.168719900322288,0,0,0.181210118439512
"SMC00153_6/8/09_2",0.704419393018627,0.183181606064199,0,0,0.221900249770707
"SMC00191_7/12/10_1",0.704419393018627,0.337439800644577,0,0.582534660234857,0.406098463474515
"SMC00198_5/20/09_1",0.412935506252299,0.221081248698171,0,0,0.158504188737617
"SMC00198_7/9/14_1",0.622747579335308,0,0.128285826562659,0.281007546802761,0.258010238175182
"SMC00198_7/9/14_2",0.578254725612306,0.0956918837648802,0.0660576271106233,0.239475240773521,0.244869869315333
"SMC00206_5/18/09_1",0.52831454476397,0.200354881632717,0.138308156762867,0.495845615123129,0.340705799570671
"SMC00206_6/5/14_1",0.704419393018627,0.142474582494377,0.196704934062744,0.710228999701018,0.438456977319192
"SMC00271_6/4/09_1",0.556120573435758,0.506159700966865,0.349410080243032,1,0.602922588661414
"SMC00282_6/9/09_1",0.596047178708069,0.36988593532194,0.0851127118540719,0.658744809783629,0.427447658916927
"SMC00282_6/9/09_2",0.652240178720951,0.474915274981256,0.32784155677124,0.766003538778194,0.555250137312911
"SMC00288_6/4/14_1",0.64038126638057,0.582850564749724,0.100587750372994,0.388891598426841,0.428177794982532
"SMC00318_6/15/10_1",0.207182174417244,0.251425733813606,0,0.232864562305197,0.172868117634012
"SMC00324_6/21/10_1",0.376782466033219,0.298202614523114,0,0.753032715736991,0.357004449073331
"SMC00345_7/19/11_1",0.661727308593256,0.291425282374862,0,0.0181176738797118,0.242817566211957
"SMC00375_6/8/10_1",0.22138895209157,0.183181606064199,0,0.542905382469495,0.236868985156316
"SMC00428_5/15/14_1",0.465633158097059,0.543335272224319,0.300058373994016,1,0.577256701078848
"SMC00428_6/19/14_1",0.514035773283863,0.519839692884889,0.119617865308425,0.960083860567015,0.528394298011048
"SMC00428_7/22/10_1",0.352209696509314,0.534279684353913,0,0.260546778391296,0.286759039813631
"SMC00436_5/26/09_1",0,0.437137923562293,0,0,0.109284480890573
"SMC00440_5/20/09_1",0.495702535827923,0.237457637490628,0,0.487130843392319,0.305072754177717
"SMC00446_7/1/10_1",0.556120573435758,0,0,0.0871686881678411,0.1608223154009
"SMC00457_6/4/09_1",0.286985678637219,0.237457637490628,0,0.208258148006444,0.183175366033573
"SMC00464_5/8/09_1",0.533651055317142,0.388567043166482,0,0.816707665211992,0.434731440923904
"SMC00464_6/4/14_1",0.472829455587846,0.439133987140203,0.0606282331015308,1,0.493147918957395
"SMC00473_6/3/09_1",0.704419393018627,0.128227124244939,0,0.166427243698564,0.249768440240533
"SMC00476_6/8/09_1",0.516574221546993,0.854847494966259,0,0.542905382469495,0.478581774745687
"SMC00479_7/13/11_1",0.140883878603725,0.160283905306174,0,0,0.0752919459774749
"SMC00479_7/13/11_2",0.154628647247992,0.156374541762121,0,0,0.0777507972525282
"SMC00480_5/13/09_2",0.462904172555098,0.183181606064199,1,1,0.661521444654824
"SMC00520_5/19/09_1",0.516574221546993,0.213711873741565,0,1,0.43257152382214
"SMC00520_6/25/14_1",0.55414325584132,0.512908496979757,0.35406888131294,0.84408789348624,0.566302131905064
"SMC00531_5/18/09_1",0.402525367439216,0.457954015160497,0.316132929743696,0.731144451854961,0.476939191049592
"SMC00544_6/22/11_1",0.495702535827923,0.237457637490628,0,0.347694495699382,0.270213667254483
"SMC00608_6/27/11_1",0.0859048040266625,0.156374541762121,0,0.34089272264119,0.145793017107493
"SMC00632_6/13/11_1",0.279109570818702,0.24193797027347,0.0835068116304103,0.358217993638472,0.240693086590264
"SMC00632_6/13/11_2",0.366298084369686,0.128227124244939,0,0.317018499206936,0.20288592695539
"SMC00665_7/27/11_1",0.614969311365468,0.508837794622775,0.0702517621652659,0.26801658273199,0.365518862721375
"SMC00670_5/21/09_1",0.47595904933691,0,0.119617865308425,0.196952498193504,0.19813235320971
"SMC00684_6/27/11_1",0.616366968891299,0.500887204081794,0.138308156762867,0.731144451854961,0.49667669539773
"SMC00686_6/27/11_1",0.448266886466399,0.291425282374862,0.201175500745989,0.30332838506981,0.311049013664265
"SMC00693_5/31/10_1",0.566971706575968,0.625498167048484,0,0.157244850070004,0.337428680923614
"SMC00693_5/31/10_2",0.469612928679085,0.178093228117971,0,0.103680887236742,0.187846761008449
"SMC00702_7/19/11_1",0.376782466033219,0.298202614523114,0.102927000381669,0.402820493624499,0.295183143640625
"SMC00710_5/20/09_1",0.596047178708069,0.49318124709592,0.170225423708144,0.369146241498297,0.407150022752607
"SMC00729_6/3/09_1",0.543409246042941,0.366363212128397,0.126453171897479,0.112644652445573,0.287217570628598
"SMC00748_6/21/11_1",0.512305013104456,0.437137923562293,0,0.474454811783872,0.355974437112655
"SMC00766_7/11/11_1",0.596047178708069,0.12329531177398,0,0.369146241498297,0.272122182995086
"SMC00766_7/11/11_2",0.574372735845957,0.394544997676736,0,0.427065955155361,0.348995922169514
"SMC00791_6/22/11_1",0.516574221546993,0.641135621224696,0.147528700547058,1,0.576309635829687
"SMC00791_6/22/11_2",0.510096801841075,0.442162497396342,0.305231794235293,1,0.564372773368177
"SMC00827_6/15/09_1",0.635695549797298,0.312749083524242,0.215895659337159,0.708188467783562,0.468132190110565
"SMC00830_6/21/11_1",0.247498705655194,0.346559795256593,0,0.807457588092311,0.350379022251024
"SMC00857_7/13/11_1",0.481971163644324,0.337439800644577,0,0.384388271408049,0.300949808924237
"SMC00873_5/19/09_1",0.286985678637219,0.237457637490628,0.32784155677124,0.626567191085257,0.369713015996086
"SMC00873_6/10/14_1",0.596047178708069,0.36988593532194,0.170225423708144,0.513945525640961,0.412526015844778
"SMC00899_7/12/11_1",0.0491455390478104,0,0.308781001145005,0.140161327040127,0.124521966808236
"SMC00903_7/6/11_1",0.576343139742513,0.728563205937157,0.402351001491977,1,0.676814336792912
"SMC00910_4/30/09_1",0.301894025579411,0,0.316132929743696,0.0588620611925831,0.169222254128923
"SMC00911_6/4/09_1",0.552112497230816,0.519839692884889,0.119617865308425,1,0.547892513856032
"SMC00921_6/2/10_1",0.192114379914171,0.437137923562293,0,0.388891598426841,0.254535975475826
"SMC00924_6/25/14_1",0.62154652325173,0.188569300360205,0,1,0.452528955902984
"SMC00924_6/9/09_1",0.607258097429851,0.442162497396342,0,1,0.512355148706548
"SMC00926_6/28/10_1",0.36435485845791,0.221081248698171,0.152615897117647,0.503959368113881,0.310502843096902
"SMC00957_6/21/10_1",0.704419393018627,0.164393749031973,0,0.079547673212964,0.237090203815891
"SMC00958_7/19/11_1",0.573364622224464,0.149101307261557,0.102927000381669,0.315267438096373,0.285165091991016
"SMC00963_6/17/10_1",0.538673653484833,0.188569300360205,0,0.454322290993981,0.295391311209755
"SMC00963_7/9/14_1",0.43606914805915,0.305302676773665,0.316132929743696,0.238137365369217,0.323910529986432
"SMC01013_6/24/10_1",0.553472380228921,0.343465511370373,0.237099697307772,0.596687973722484,0.432681390657388
"SMC01040_6/9/09_1",0.563535514414902,0.320567810612348,0.331939576230881,0.825263986547694,0.510326721951456
"SMC01046_5/21/09_1",0.469612928679085,0.178093228117971,0.245881167578431,0.521989930315553,0.35389431367276
"SMC01049_6/1/10_1",0.368981586819281,0.152651338386832,0,0.1484997132809,0.167533159621753
"SMC01049_7/9/14_1",0.589412145178851,0.392532012994712,0,0.481439563894649,0.365845930517053
"SMC01096_6/7/10_1",0.628265945124722,0.693119590513184,0,0.603955891459375,0.48133535677432
"SMC01096_6/7/10_2",0.552112497230816,0.519839692884889,0,0.603955891459375,0.41897702039377
"SMC01151_6/17/09_1",0,0.377138600720409,0,0.454322290993981,0.207865222928598
"SMC01155_5/12/09_1",0.512305013104456,0.437137923562293,0.301763251118983,0.816707665211992,0.516978463249431
"SMC01161_5/27/10_1",0.469612928679085,0.267139842176957,0.184410875683823,0.260546778391296,0.29542760623279
"SMC01174_7/20/11_1",0.666342669071674,0.519839692884889,0,0.553080467301143,0.434815707314426
"SMC01196_7/14/10_1",0.576343139742513,0.291425282374862,0,0.132201958355752,0.249992595118282
"SMC01201_6/2/10_1",0.510096801841075,0.442162497396342,0.152615897117647,0.179409248483768,0.321071111209708
"SMC01208_6/8/10_1",0.301894025579411,0.183181606064199,0.126453171897479,0.112644652445573,0.181043363996666
"SMC01215_7/13/11_1",0.512305013104456,0.582850564749724,0,0.64558123849793,0.435184204088027
"SMC01248_7/26/11_1",0.366298084369686,0.512908496979757,0.35406888131294,0.542905382469495,0.444045211282969
"SMC01257_6/16/11_1",0.214388510918712,0.13937730896189,0,0.362850620448614,0.179154110082304
"SMC01258_5/27/09_1",0.573364622224464,0.298202614523114,0,0.402820493624499,0.318596932593019
"SMC01260_7/16/12_1",0.334887908156395,0.210208400401539,0.145110197259401,0.468844109268656,0.289762653771498
"SMC01278_6/17/09_1",0.0449629399799134,0.272823668606254,0,0.35066122650136,0.167111958771882
"SMC01320_6/7/10_1",0.520657812231159,0.278754617923781,0,0.44469369409447,0.311026531062352
"SMC01358_6/21/11_1",0.311255080636138,0.298202614523114,0.205854000763337,0.315267438096373,0.28264478350474
"SMC01367_6/23/11_1",0.495702535827923,0.237457637490628,0,0.766003538778194,0.374790928024186
"SMC01383_6/1/10_1",0.61049680728281,0.213711873741565,0.147528700547058,0.542905382469495,0.378660691010232
"SMC01413_7/9/12_1",0.589412145178851,0.915908030320995,0.361294776849938,1,0.716653738087446
"SMC01413_7/9/12_2",0.598091937468646,0.604844925683675,0.250520434891231,0.926486882349311,0.594986045098216
"SMC01424_7/1/09_1",0.469612928679085,0.534279684353913,0.922054378419112,1,0.731486747863027
"SMC01452_7/15/10_1",0.201262683719607,0.114488503790125,0,0.395003256523773,0.177688611008376
"SMC01454_7/16/12_1",0.487674964397511,0.739771870643877,0,0.369146241498297,0.399148269134921
"SMC01454_7/16/12_2",0.535358738694157,0.641135621224696,0.0885172203282349,0.693496637977868,0.489627054556239
"SMC01464_6/7/12_1",0.538673653484833,0.377138600720409,0.13017238283564,0.565051155338372,0.402758948094813
"SMC01504_6/28/11_1",0.600060964423275,0.712372912471884,0.49176233515686,1,0.701049053013005
"SMC01504_6/28/11_2",0.61049680728281,0.854847494966259,0.295057401094116,0.793890808316784,0.638573127914992
"SMC01512_6/23/10_1",0.538673653484833,0.251425733813606,0.347126354228372,0.675780019682766,0.453251440302394
"SMC01523_7/7/11_1",0.607258097429851,0.221081248698171,0.152615897117647,1,0.495238810811417
"SMC01544_7/14/10_1",0.487674964397511,0.24659062354796,0,0.586345167712297,0.330152688914442
"SMC01555_6/23/11_1",0.0880524241273284,0,0,0.14289736002538,0.0577374460381772
"SMC01559_6/21/11_1",0.607258097429851,0.221081248698171,0,0.958329535596041,0.446667220431016
"SMC01567_6/9/10_1",0.633977453716764,0.320567810612348,0.442586101641175,1,0.599282841492572
"SMC01606_5/26/09_1",0.547881750125599,0.178093228117971,0,0.103680887236742,0.207413966370078
"SMC01655_7/6/11_1",0.603788051158823,0.686931022740745,0.158066464871848,0.462231495590011,0.477754258590357
"SMC01656_6/6/12_1",0.253590981486706,0.256454248489878,0.0885172203282349,0.542905382469495,0.285366958193578
"SMC01662_7/9/12_1",0.104913526619794,0.272823668606254,0,0.590966421461531,0.242175904171895
"SMC01684_6/3/09_1",0,0,0,0,0
"SMC01689_7/5/12_1",0.576343139742513,0.728563205937157,0,0.560018025140903,0.466231092705143
"SMC01692_6/20/11_1",0.591712290135647,0.512908496979757,0.17703444065647,0.24172287145275,0.380844524806156
"SMC01694_6/28/10_1",0.465633158097059,0.217334108889728,0.150029186997008,0.491857499246319,0.331213488307528
"SMC01716_6/8/10_1",0.368981586819281,0.457954015160497,0.105377643247899,0.77596327789912,0.427069130781699
"SMC01717_5/28/09_1",0.593922233329431,0.377138600720409,0.173563177114186,0.306683805201458,0.362826954091371
"SMC01726_6/30/10_1",0.407821753852889,0.337439800644577,0.465880106990711,0.483461465821451,0.423650781827407
"SMC01748_5/21/14_1",0.487674964397511,0.197272498838368,0.204270508449773,0.369146241498297,0.314591053295987
