"","OE.scores.O","OE.scores.E","OE.scores.OoverE","OE.scores.Onull","OE.scores.Enull","OE.scores.OoverE.null","OE.scores.BC","OE.scores.BC.null","Capture.Probs.Achnanthes","Capture.Probs.Achnanthidium","Capture.Probs.Adlafia","Capture.Probs.Amphipleura","Capture.Probs.Amphora","Capture.Probs.Anomoeoneis","Capture.Probs.Bacillaria","Capture.Probs.Biremis","Capture.Probs.Brachysira","Capture.Probs.Caloneis","Capture.Probs.Campylodiscus","Capture.Probs.Cavinula","Capture.Probs.Chamaepinnularia","Capture.Probs.Cocconeis","Capture.Probs.Craticula","Capture.Probs.Cymatopleura","Capture.Probs.Cymbella","Capture.Probs.Cymbopleura","Capture.Probs.Delicata","Capture.Probs.Denticula","Capture.Probs.Diadesmis","Capture.Probs.Diatomella","Capture.Probs.Didymosphenia","Capture.Probs.Diploneis","Capture.Probs.Encyonema","Capture.Probs.Encyonopsis","Capture.Probs.Entomoneis","Capture.Probs.Eolimna","Capture.Probs.Epithemia","Capture.Probs.Eucocconeis","Capture.Probs.Eunotia","Capture.Probs.Fallacia","Capture.Probs.Fistulifera","Capture.Probs.Frustulia","Capture.Probs.Geissleria","Capture.Probs.Gomphoneis","Capture.Probs.Gomphonema","Capture.Probs.Gomphosphenia","Capture.Probs.Gyrosigma","Capture.Probs.Halamphora","Capture.Probs.Hantzschia","Capture.Probs.Hippodonta","Capture.Probs.Karayevia","Capture.Probs.Kolbesia","Capture.Probs.Lemnicola","Capture.Probs.Luticola","Capture.Probs.Mastogloia","Capture.Probs.Mayamaea","Capture.Probs.Muelleria","Capture.Probs.Navicula","Capture.Probs.Neidium","Capture.Probs.Nitzschia","Capture.Probs.Nupela","Capture.Probs.Opephora","Capture.Probs.Parlibellus","Capture.Probs.Pinnularia","Capture.Probs.Placoneis","Capture.Probs.Planothidium","Capture.Probs.Platessa","Capture.Probs.Pleurosigma","Capture.Probs.Psammodictyon","Capture.Probs.Psammothidium","Capture.Probs.Pseudostaurosira","Capture.Probs.Reimeria","Capture.Probs.Rhoicosphenia","Capture.Probs.Rhopalodia","Capture.Probs.Rossthidium","Capture.Probs.Sellaphora","Capture.Probs.Seminavis","Capture.Probs.Simonsenia","Capture.Probs.Stauroforma","Capture.Probs.Stauroneis","Capture.Probs.Stenopterobia","Capture.Probs.Surirella","Capture.Probs.Synedra","Capture.Probs.Tryblionella","Capture.Probs.Ulnaria","Group.Occurrence.Probs.1","Group.Occurrence.Probs.2","Group.Occurrence.Probs.3","Group.Occurrence.Probs.4","Group.Occurrence.Probs.5","Group.Occurrence.Probs.6","Group.Occurrence.Probs.7","Group.Occurrence.Probs.8","Group.Occurrence.Probs.9","Group.Occurrence.Probs.10","Group.Occurrence.Probs.11","Group.Occurrence.Probs.12","Group.Occurrence.Probs.13","Group.Occurrence.Probs.14","Group.Occurrence.Probs.15","Group.Occurrence.Probs.16","Group.Occurrence.Probs.17","Group.Occurrence.Probs.18","Group.Occurrence.Probs.19","Group.Occurrence.Probs.20","Group.Occurrence.Probs.21","Group.Occurrence.Probs.22"
"103PS0217_9/10/13_1",8,6.37573062411445,1.25475815583271,9,7.43283582089552,1.21084337349398,0.112986909559987,0.0953678474114441,0.00311867521367521,0.988030769230769,0.0855300969292146,0.0765760257389669,0.247120075480075,0,0.045267032967033,5.45454545454545e-05,0.0944155511155511,0.0878100021873551,0.000188235294117647,0.00683787878787879,0.000889007495772202,0.945794992425875,0.00750988586576822,0.000257142857142857,0.443175947157418,0.0313422777549248,0.000733333333333333,0.114661001090413,0.110471758437641,0.0385212121212121,0.159638271532389,0.0903998845925316,0.374536984943161,0.262266922228099,0,0.109602492507493,0.391399072985838,0.0298083916083916,0.189532718392718,0.00180718079306315,0.00103849206349206,0.102394653483771,0.33706469053822,0.349878256841198,0.933067389636507,0.220624871207224,0.0297230769230769,0.0365593628593629,0.00432060586472351,0.00248716577540107,0.446125468746939,0.0794194919786096,0.00302142857142857,0.0824711728794082,0.0012406162464986,0.166483541425894,0,0.778726130732013,0.00227204609116374,0.878792732267732,0.0386869264069264,0.000134545454545455,0.0014974358974359,0.0974036261777438,0.00128939393939394,0.762137576639047,0.000936363636363636,0.00104368131868132,0,0.3210644819886,0.104515095100977,0.566661696832579,0.522519336349925,0.111658917063329,0.37821848445672,0.328155070419776,0.000872727272727273,0.000798809523809524,0.000872727272727273,0.0397691097791098,6.36363636363636e-05,0.0396343782361429,0,0.0036002886002886,0.000291666666666667,0.0058,4e-04,0.0018,0.0032,0.1628,4e-04,0.0096,0.0206,0.0198,6e-04,4e-04,6e-04,0,0.0014,0.3462,8e-04,6e-04,0.0386,0,0.3864,0,0
"103RDCBCC_7/21/11_1",7,5.74548744165421,1.21834745460423,7,7.43283582089552,0.941767068273092,0.0984279780658568,0.132988624612203,0.00981777777777778,0.968700699300699,0.0769504080124668,0.0645843547628842,0.271337844192844,2.22222222222222e-05,0.0426962000962001,0,0.0865825692825693,0.0799946700576112,0.000780748663101604,0.0106916666666667,0.00344224546695135,0.92220931013431,0.0222580574654104,0.000885714285714286,0.386604369737017,0.0289506220576809,0.000525925925925926,0.0841514872382519,0.0838371677995207,0.0253555555555556,0.122176534576535,0.0811298294842412,0.330381498827969,0.229582251158428,0,0.159974139128845,0.38792007752596,0.0234529914529915,0.21700575036075,0.00847193969429264,0.0046047138047138,0.0997333869507399,0.267597106977989,0.285694709332062,0.94546093280358,0.172676443001443,0.0239592851592852,0.044503194028194,0.00865064935064935,0.00237272727272727,0.350954541939542,0.0547358080808081,0.0080989010989011,0.061324126984127,0.00116386554621849,0.153695485407838,0,0.757501221926222,0.00237614237614238,0.833322427572428,0.0253955555555555,6.22222222222222e-05,0.00266272986272986,0.0893275091248621,0.00531814574314574,0.781781730252318,0.00337272727272727,0.0019253996003996,0,0.236134040774041,0.131439309633721,0.449951515739163,0.536511119664649,0.105210459529577,0.284121669071669,0.258660180995475,0.00358181818181818,0.00250833333333333,0.00323636363636364,0.0301995167795168,0.000136363636363636,0.0333633948731007,0,0.0138342546342546,0.000108333333333333,0.0026,0.0194,0.0062,0.0074,0.2566,0.0024,0.0356,0.0102,0.0142,0,0,0,0,0.003,0.2282,4e-04,0.0088,0.0988,0.0038,0.3022,2e-04,0
"103STCNSR_8/9/11_1",3,5.8573964470388,0.512172946995358,4,7.43283582089552,0.538152610441767,0.349750674273995,0.414621409921671,0.00525232905982906,0.986191608391608,0.0727899302603714,0.0511825694403635,0.185832591205091,0.000288888888888889,0.0284631405631406,1.81818181818182e-05,0.0493955636955637,0.0636187051129698,0.00059572192513369,0.0203598484848485,0.00297993674626028,0.930996724680548,0.00997647311838488,0.000457142857142857,0.305924353598471,0.0186974590931944,0.00082962962962963,0.0664372162967751,0.0615862769256887,0.0203737373737374,0.0794831926243691,0.0714039272002507,0.258144273977656,0.15894877131583,0,0.109835218931395,0.486790725559843,0.0144455322455322,0.147153389388389,0.00617888098829275,0.00281334175084175,0.0978601909419557,0.24226929581856,0.266648024845525,0.962569700615289,0.176127452775982,0.0145056721056721,0.0233795218670219,0.00494407063524711,0.00289893048128342,0.330969891617098,0.0450387581699346,0.00353901098901099,0.0489719485743015,0.00169355742296919,0.133276494605612,0,0.732266684350508,0.0026483048269813,0.811088553113553,0.0212965945165945,0.00108707070707071,0.00248598808598809,0.0962796055088702,0.00258032106782107,0.827181604288957,0.0013,0.00132322677322677,0,0.185884146855323,0.101185819256996,0.380082463810699,0.607101571598336,0.121942699647847,0.258414650409503,0.21510100724439,0.00125454545454545,0.00135,0.0012,0.0254030323380323,1e-04,0.0266485037348273,0,0.00582479742479743,0.000275,0.006,0.0068,0.0032,0.0092,0.4882,4e-04,0.0132,0.0224,0.0224,2e-04,2e-04,0.001,0,0.0022,0.1832,0.0078,0.0026,0.0444,6e-04,0.1834,0.0026,0
"103WER026_8/15/12_1",7,6.21885361677538,1.12560938580665,7,7.43283582089552,0.941767068273092,0.144676165225824,0.157394002068252,0.00172034188034188,0.994523076923077,0.0793855900417665,0.0728379803856274,0.158552225182225,0,0.0219522181522182,0,0.151246812446812,0.0440247013552896,4.70588235294118e-05,0.005525,0.000623006535947712,0.933248095695155,0.00389425052072111,0.000142857142857143,0.643533809306162,0.0501926760820878,0.00042962962962963,0.0910090592414122,0.0881206607771314,0.0186222222222222,0.217134921287862,0.046257247491071,0.468002069107363,0.410186318115436,0,0.0925579900818136,0.26166572245837,0.0492923076923077,0.12973974969475,0.00110720312367371,0.00100740740740741,0.0550711723135252,0.205977691589456,0.354867517950459,0.896909475383005,0.114072759756583,0.0492923076923077,0.0527853868353868,0.00215685490979609,0.00142459893048128,0.333671991918757,0.0387321984551396,0.00142637362637363,0.0403117517776341,0.000694677871148459,0.156057361875597,0,0.697566837138896,0.00127612822906941,0.854612962037962,0.0187479365079365,4e-05,0.000859259259259259,0.0524908208131738,0.000932683982683983,0.632806026925145,6e-04,0.000592857142857143,0,0.156396316189257,0.0887882925679985,0.56565333336598,0.329510922149746,0.0617133901501549,0.190313361094243,0.197104827688651,0.000563636363636364,0.00055,0.000563636363636364,0.0195669456469456,3.63636363636364e-05,0.0195206544435956,0,0.00202925962925963,0.00015,0.0036,0.0028,0.001,8e-04,0.1326,0,0.0062,0.0118,0.0116,0,0,6e-04,0,8e-04,0.1676,4e-04,0.0016,0.0178,0,0.6408,0,0
"103WER026_8/15/12_2",7,6.21885361677538,1.12560938580665,7,7.43283582089552,0.941767068273092,0.144676165225824,0.157394002068252,0.00172034188034188,0.994523076923077,0.0793855900417665,0.0728379803856274,0.158552225182225,0,0.0219522181522182,0,0.151246812446812,0.0440247013552896,4.70588235294118e-05,0.005525,0.000623006535947712,0.933248095695155,0.00389425052072111,0.000142857142857143,0.643533809306162,0.0501926760820878,0.00042962962962963,0.0910090592414122,0.0881206607771314,0.0186222222222222,0.217134921287862,0.046257247491071,0.468002069107363,0.410186318115436,0,0.0925579900818136,0.26166572245837,0.0492923076923077,0.12973974969475,0.00110720312367371,0.00100740740740741,0.0550711723135252,0.205977691589456,0.354867517950459,0.896909475383005,0.114072759756583,0.0492923076923077,0.0527853868353868,0.00215685490979609,0.00142459893048128,0.333671991918757,0.0387321984551396,0.00142637362637363,0.0403117517776341,0.000694677871148459,0.156057361875597,0,0.697566837138896,0.00127612822906941,0.854612962037962,0.0187479365079365,4e-05,0.000859259259259259,0.0524908208131738,0.000932683982683983,0.632806026925145,6e-04,0.000592857142857143,0,0.156396316189257,0.0887882925679985,0.56565333336598,0.329510922149746,0.0617133901501549,0.190313361094243,0.197104827688651,0.000563636363636364,0.00055,0.000563636363636364,0.0195669456469456,3.63636363636364e-05,0.0195206544435956,0,0.00202925962925963,0.00015,0.0036,0.0028,0.001,8e-04,0.1326,0,0.0062,0.0118,0.0116,0,0,6e-04,0,8e-04,0.1676,4e-04,0.0016,0.0178,0,0.6408,0,0
"103WER030_8/10/11_1",6,6.35028772844802,0.944839077624971,6,7.43283582089552,0.807228915662651,0.209658999574479,0.227555555555556,0.00338055555555556,0.9976,0.0648474137518255,0.0304593899564488,0.0723698616198616,0.000377777777777778,0.00634179894179894,0.000236363636363636,0.0293194213194213,0.0273081112242877,9.41176470588235e-05,0.0309863636363636,0.00315277353365589,0.916423453180806,0.00435111620405738,0.000428571428571429,0.248829741554741,0.0118503987842223,0.00037037037037037,0.0239236629383688,0.0221173943703355,0.00463636363636364,0.0374941764118235,0.0465575906120024,0.206220686666275,0.117812948924714,0,0.0823602960764725,0.555255053171229,0.00772183372183372,0.0881346042846043,0.00903105848399966,0.00255727513227513,0.0877888372520726,0.152176952132834,0.227950670462435,0.978987912359971,0.133097075800017,0.00748547008547009,0.0108522089022089,0.00369717341482047,0.00531122994652406,0.240917193862782,0.0164442513368984,0.000714285714285714,0.0178802054154995,0.00193697478991597,0.106126743300273,0,0.677043994676347,0.00383280352545058,0.755158966033966,0.00640779220779221,0.00221414141414141,0.0014962962962963,0.092720282658518,0.0031458152958153,0.843935111348347,0.00163636363636364,0.00170357142857143,0,0.0674713917890389,0.0846406422553481,0.256445404432169,0.625883237677355,0.121409919220213,0.14426702600232,0.101614716329422,0.00145454545454545,0.00151071428571429,0.00145454545454545,0.0117147426647427,0.000181818181818182,0.0116971097529921,0,0.00286204906204906,0.000475,0.0102,0.007,0.003,0.0016,0.738,0,0.016,0.0436,0.01,0.0026,4e-04,0.0012,0,0.004,0.0396,0.016,0.0032,0.0078,0,0.0924,0.0034,0
"105BVCAGC_9/21/10_1",4,6.57560892767363,0.608308681978621,4,7.43283582089552,0.538152610441767,0.283246748500596,0.354569190600522,0.00106666666666667,0.9992,0.0824551604169251,0.0307286275815688,0.0722778480778481,0.000644444444444444,0.0038973544973545,0,0.0125476375476375,0.0250189995189995,0,0.0284166666666667,0.00083015873015873,0.920136163183222,0.00341096681096681,5.71428571428571e-05,0.193381849740673,0.00405384615384615,0.00119259259259259,0.0213233988233988,0.00637289377289377,0.0022,0.0193666451195863,0.0478390671420083,0.284679542679543,0.0925716500275324,0,0.0649951117509941,0.581085200311671,0.0017982905982906,0.05631336996337,0.00250634920634921,0.00267037037037037,0.0957353252412076,0.173187128557717,0.257015375691846,0.982039541939542,0.132949813258637,0.0017982905982906,0.00393306693306693,0.0117733384262796,0.0224245989304813,0.22486785512962,0.0180274509803922,0.000242857142857143,0.0286183940242764,0.00375238095238095,0.113707010418775,0,0.719078474575533,0.0121676626206038,0.78289035964036,0.00265714285714286,0.000844444444444444,0.00367407407407407,0.0958007894066718,0.00376984126984127,0.888675337625338,0.00203636363636364,0.00285714285714286,0,0.0442872393401805,0.0845545492633728,0.318609128453246,0.702503850397968,0.130175959878901,0.134243526299409,0.107027791489556,0.0014,0.00113333333333333,0.0014,0.00595911495911496,0.000636363636363636,0.00836955266955267,0,0.00247272727272727,0.000933333333333333,0.0224,2e-04,4e-04,0,0.682,0,0.0154,0.1852,0.0322,0,0,0.0018,0,0.014,0.0198,0.002,0.0012,0.0026,0,0.015,0.0058,0
"105CLCATC_8/10/10_1",7,6.40451299380358,1.09297927988788,7,7.43283582089552,0.941767068273092,0.143113237431526,0.157394002068252,0.00154803418803419,0.999692307692308,0.057331020417491,0.0185106069747246,0.0485450682650683,0.000177777777777778,0.00149194139194139,0,0.0157511155511156,0.0134957864357864,0,0.0361666666666667,0.00662666666666667,0.914282873988756,0.00281142191142191,0,0.192192970885324,0.00410459984459985,0.000933333333333333,0.00921227661227661,0.00290051282051282,0.000333333333333333,0.0129125306066483,0.0460200730641907,0.139794808524808,0.063246821675057,0,0.0749829766312119,0.582176972374031,0.00185470085470085,0.0565738339438339,0.00546640692640693,0.00252936507936508,0.0856567728350081,0.107937425646249,0.198168632935692,0.989095937395937,0.11768703681939,0.00185470085470085,0.00339209679209679,0.00186985661397426,0.00336898395721925,0.223775573642044,0.0039772192513369,0.000112637362637363,0.00529854772678302,0.000133333333333333,0.0917758156222862,0,0.657707998863881,0.00258081232492997,0.730711138861139,0.00340761904761905,0.000337777777777778,0.00222222222222222,0.0828929666412019,0.00184148629148629,0.869407642357642,0.00149090909090909,1e-04,0,0.0203857584898761,0.0581247946171476,0.195321090412855,0.661438122269887,0.122693305387423,0.127633364021599,0.0555811580576286,0.00134545454545455,0.000104761904761905,0.00134545454545455,0.0033810101010101,0.000145454545454545,0.00594979797979798,0,0.00459322899322899,3.33333333333333e-05,8e-04,0.0102,0,0,0.868,0,0.0148,0.0274,0.0252,0,0,0.0204,0,0.0032,0.003,0.0016,0.001,0.001,0,0.0218,0.0016,0
"105CR0901_7/23/14_1",6,6.26918729451376,0.95706185158173,7,7.43283582089552,0.941767068273092,0.129218826920573,0.183040330920372,0.0223344932844933,0.966428171828172,0.12709270228682,0.12789792266557,0.499692477892478,0.0048,0.0323239168239168,0.000127272727272727,0.0206633107633108,0.203338657312187,0.00442780748663102,0.00886060606060606,0.0239893867570338,0.949919823640412,0.0356780350368586,0.00622857142857143,0.271885839215251,0.0279065382330088,0.00443703703703704,0.0987537227478404,0.0474457562045797,0.00555584415584416,0.0279961215255333,0.100986316951023,0.350452616664381,0.192776413564649,0.000114285714285714,0.295898557325028,0.464909012120777,0.00955804195804196,0.152350455100455,0.0465854720442956,0.0298380471380471,0.0844867653044123,0.311613204116145,0.302726341849871,0.927298641989818,0.107271731209967,0.0127832167832168,0.0567682428682429,0.0155932743726861,0.0179122230710466,0.225713560731208,0.0261032976827094,0.00909835164835165,0.0517224017812253,0.0140823529411765,0.142769545596016,5.71428571428571e-05,0.873341616662205,0.0175020230314348,0.90631038961039,0.011512987012987,0.00882727272727273,0.0279943537943538,0.136028342245989,0.0226006493506494,0.908236940401646,0.00171038961038961,0.017500949050949,0.000228571428571429,0.118589293168705,0.220859159032688,0.486580132612486,0.737651710381122,0.208935850968204,0.124496313055137,0.265917871017871,0.00249090909090909,0.0176023809523809,0.000345454545454545,0.0510431753431753,0.00113636363636364,0.0818477506153977,0.000228571428571429,0.0476471972471972,0.00311666666666667,0.058,0.0548,0.0436,0.0388,0.2096,0.0122,0.0038,0.0874,0.1198,0.0014,0.0056,0.016,4e-04,0.025,0.0468,0.039,0.0286,0.0928,0.0236,0.048,0.0432,0.0016
"105CR0901_8/11/14_1",7,6.26918729451376,1.11657216017868,9,7.43283582089552,1.21084337349398,0.0550759205718947,0.0953678474114441,0.0223344932844933,0.966428171828172,0.12709270228682,0.12789792266557,0.499692477892478,0.0048,0.0323239168239168,0.000127272727272727,0.0206633107633108,0.203338657312187,0.00442780748663102,0.00886060606060606,0.0239893867570338,0.949919823640412,0.0356780350368586,0.00622857142857143,0.271885839215251,0.0279065382330088,0.00443703703703704,0.0987537227478404,0.0474457562045797,0.00555584415584416,0.0279961215255333,0.100986316951023,0.350452616664381,0.192776413564649,0.000114285714285714,0.295898557325028,0.464909012120777,0.00955804195804196,0.152350455100455,0.0465854720442956,0.0298380471380471,0.0844867653044123,0.311613204116145,0.302726341849871,0.927298641989818,0.107271731209967,0.0127832167832168,0.0567682428682429,0.0155932743726861,0.0179122230710466,0.225713560731208,0.0261032976827094,0.00909835164835165,0.0517224017812253,0.0140823529411765,0.142769545596016,5.71428571428571e-05,0.873341616662205,0.0175020230314348,0.90631038961039,0.011512987012987,0.00882727272727273,0.0279943537943538,0.136028342245989,0.0226006493506494,0.908236940401646,0.00171038961038961,0.017500949050949,0.000228571428571429,0.118589293168705,0.220859159032688,0.486580132612486,0.737651710381122,0.208935850968204,0.124496313055137,0.265917871017871,0.00249090909090909,0.0176023809523809,0.000345454545454545,0.0510431753431753,0.00113636363636364,0.0818477506153977,0.000228571428571429,0.0476471972471972,0.00311666666666667,0.058,0.0548,0.0436,0.0388,0.2096,0.0122,0.0038,0.0874,0.1198,0.0014,0.0056,0.016,4e-04,0.025,0.0468,0.039,0.0286,0.0928,0.0236,0.048,0.0432,0.0016
"105CR0906_8/12/14_1",7,6.22675815806198,1.1241804840191,9,7.43283582089552,1.21084337349398,0.0584604203613349,0.0953678474114441,0.024369126984127,0.970025974025974,0.129567581459934,0.134360424314248,0.48430127964628,0.00555555555555556,0.0267073112073112,0.000236363636363636,0.0210348947348947,0.210630733242792,0.00411016042780749,0.0101280303030303,0.0248724204227145,0.946056280973928,0.037378666921314,0.00717142857142857,0.284464839104251,0.0312657532336944,0.00361481481481482,0.0938415863548217,0.0401485131861602,0.00231890331890332,0.0252692823516353,0.0928550844580256,0.347927966706496,0.21046520095373,5.71428571428571e-05,0.310462025197025,0.484063654373948,0.0103765345765346,0.144002674547675,0.0454376063152534,0.0328273328523329,0.0803302628526158,0.29982962217521,0.303533325487149,0.929156948389301,0.0940520944741533,0.01303108003108,0.058521447996448,0.0153008785332315,0.0156718869365928,0.202292444461856,0.0193987284610814,0.00835,0.0468909056956116,0.0158504201680672,0.139755377672436,2.85714285714286e-05,0.863524541417188,0.0169242431315961,0.897572435897436,0.00806461760461761,0.00985191919191919,0.0259225589225589,0.142248273915627,0.0249315656565657,0.900389910144322,0.00196233766233766,0.0184168831168831,0.000371428571428571,0.0924129324052853,0.230807779660427,0.468509284081931,0.720032067213832,0.22263971507795,0.0959796310443369,0.252616870710988,0.0022,0.0205238095238095,0.000454545454545455,0.0493549158249158,0.00113636363636364,0.080386027926322,0.000371428571428571,0.0476369408369408,0.00381666666666667,0.0664,0.0684,0.0502,0.0402,0.2374,0.0078,0.005,0.0788,0.0976,0.0026,0.0084,0.0144,2e-04,0.025,0.0154,0.0406,0.0322,0.0858,0.0192,0.0518,0.05,0.0026
"105CR0908_7/22/14_1",9,7.30920880256998,1.23132342269871,9,7.43283582089552,1.21084337349398,0.103670951662817,0.0953678474114441,0.0182954700854701,0.976902097902098,0.11696682725771,0.129608501727031,0.501198234543235,0.0014,0.0362262071262071,0.000127272727272727,0.0235731823731824,0.198908287660052,0.00397754010695187,0.00833560606060606,0.0238360869849105,0.954326353221942,0.0305368280412398,0.00565714285714286,0.264174831018655,0.0228161245943599,0.00517777777777778,0.112108088480147,0.0587405126899245,0.0131304473304473,0.035719176248588,0.098830194152253,0.314260877096759,0.184792891781421,0,0.270454900132547,0.485239535627771,0.00558881118881119,0.157000582195582,0.0432073280967399,0.0238919191919192,0.0867151394683748,0.352563401467813,0.293357707096825,0.925500623396212,0.135861055774291,0.00865734265734266,0.0435502969252969,0.0120443233237351,0.0136096256684492,0.274370585003232,0.0417291057635175,0.00657747252747253,0.0533309976298212,0.0134602240896359,0.146364192931252,0,0.880506894902483,0.0161241490535608,0.911488028638029,0.0199904473304473,0.00618727272727273,0.0197779331779332,0.118143579916815,0.0150057359307359,0.905193058575412,0.00191428571428571,0.0143723526473526,0.000114285714285714,0.178274966014378,0.190425779416662,0.51008975508152,0.74400375630905,0.19748222741311,0.179860147368971,0.290025554184378,0.00221818181818182,0.0163511904761905,0.000581818181818182,0.0522065623265623,0.00121818181818182,0.0689565737203972,0.000114285714285714,0.0374533022533022,0.00300833333333333,0.0554,0.0592,0.0396,0.0398,0.197,0.001,0.0064,0.0636,0.1398,0.0014,0.0056,0.0162,0,0.0268,0.116,0.0466,0.0334,0.069,0.018,0.0518,0.0126,8e-04
"105CR0913_8/12/14_1",9,7.89692542097336,1.13968405679722,8,7.43283582089552,1.07630522088353,0.180556753586613,0.162862669245648,0.02907163003663,0.97388971028971,0.145777662283251,0.184326167068226,0.553550206645207,0.00648888888888889,0.0237366559366559,0.000272727272727273,0.0222428719428719,0.28303098712834,0.00473368983957219,0.00630606060606061,0.0338071859839507,0.949057628319393,0.0437859181668005,0.0119714285714286,0.325751538570362,0.0399591464417935,0.00200740740740741,0.113534075238487,0.0398919005177829,0.00137113997113997,0.0248376264258617,0.0974837993705641,0.370856769602946,0.268749729769142,0.000114285714285714,0.382544093292329,0.535461577420401,0.0109923853923854,0.140354525474525,0.0490376037034861,0.0402310365560366,0.0731704041927571,0.337157491364844,0.353802445147445,0.926696048940167,0.0813359340006399,0.0123028749028749,0.065498643023643,0.0157190339072692,0.013331474407945,0.190634342052283,0.0191182768865122,0.00785384615384615,0.0490960698125404,0.0226358543417367,0.147762721091545,5.71428571428571e-05,0.898844587656352,0.0175777982910336,0.920075058275058,0.00894542568542568,0.0114216161616162,0.0210821030821031,0.158901232068585,0.0288835137085137,0.900949926326397,0.0032974025974026,0.0246322677322677,0.000342857142857143,0.0914123213605567,0.272641427439663,0.519864276311923,0.718536400788754,0.276442358240888,0.0802796382811089,0.285812166428343,0.00150909090909091,0.0316714285714286,0.000563636363636364,0.0535445225145225,0.00239090909090909,0.0897167808335455,0.000342857142857143,0.0558490842490843,0.00485,0.0888,0.1012,0.0838,0.0644,0.1448,0.004,0.0062,0.0684,0.0542,0.003,0.0092,0.0228,4e-04,0.0526,0.0068,0.0466,0.042,0.0786,0.0104,0.051,0.0584,0.0024
"105CR1004_7/23/14_1",6,6.78472534133078,0.884339409209325,7,7.43283582089552,0.941767068273092,0.225509098166827,0.219855222337125,0.0217747893772894,0.966525274725275,0.12756053891098,0.126390919227831,0.510951572409072,0.00486666666666667,0.0338185999185999,0.000127272727272727,0.0226370481370481,0.203680673743468,0.00522352941176471,0.00836060606060606,0.0246286081075787,0.948736250514192,0.0362838982096335,0.0058,0.270671287884229,0.0280270625942685,0.00479259259259259,0.0988826889613654,0.0492190638772992,0.00568917748917749,0.0284214334684923,0.107738424075924,0.351831657541805,0.188797960351196,5.71428571428571e-05,0.292181057961646,0.452966794860913,0.00974778554778555,0.154637592407592,0.0526481447963801,0.0307896164021164,0.0864296301519831,0.311868635531136,0.299672360716625,0.92566389520066,0.106398616089793,0.0145589743589744,0.0591201506826507,0.0152024357994946,0.0203585179526356,0.226646846187581,0.0264486096256684,0.00894120879120879,0.0517014350355527,0.0133187675070028,0.141870177741648,2.85714285714286e-05,0.876728847731789,0.0184214727810316,0.907533033633034,0.0116063203463203,0.00885393939393939,0.032380056980057,0.137994179399032,0.0246102272727273,0.908234716481775,0.00201948051948052,0.0177730769230769,0.000228571428571429,0.122190524747584,0.217937955367073,0.492083565356212,0.740351750634986,0.20320394961792,0.124334314840932,0.270247917197182,0.00367272727272727,0.016697619047619,0.000672727272727273,0.0546783951233951,0.00111818181818182,0.0909266367456073,0.000228571428571429,0.0526085248085248,0.00295833333333333,0.0548,0.0528,0.0406,0.0378,0.1976,0.0138,0.0074,0.0868,0.1294,0.0014,0.0054,0.016,2e-04,0.0246,0.048,0.0386,0.0298,0.0886,0.033,0.048,0.0438,0.0016
"105DLCDCC_10/20/09_1",7,6.41155503068827,1.09177882221945,7,7.43283582089552,0.941767068273092,0.172811137414946,0.180558428128232,0.000515555555555556,0.9992,0.0558937796081914,0.0177732301358772,0.0415915449365449,8.88888888888889e-05,0.00265291005291005,2e-04,0.0140677396677397,0.0141684953173188,0.000105882352941176,0.0358083333333333,0.0026146218487395,0.91660469873264,0.00195988668194551,0.000114285714285714,0.202335530014648,0.00446638054755702,0.000503703703703704,0.012004977865272,0.00696927673633556,0.00171111111111111,0.0170495608966197,0.0451636469739411,0.156964911624323,0.0767676305502776,0,0.0579459858442211,0.590812681653858,0.00301196581196581,0.0568558547008547,0.00279566590272473,0.00112433862433862,0.0858597658659423,0.114821852493911,0.201626706942295,0.988567817095758,0.124230525846702,0.00281196581196581,0.00408761516261516,0.00324224598930481,0.00524812834224599,0.221192093995329,0.00696098336304219,3e-04,0.00889398692810458,0.00117731092436975,0.094042698847993,0,0.658309120237061,0.00358577653283536,0.736137179487179,0.0027568253968254,0.000448888888888889,0.00118518518518519,0.0851596311858076,0.0016287518037518,0.86461055502232,0.00109090909090909,0.000889285714285714,0,0.026625584132643,0.0597141980786098,0.201210705699529,0.657312978459449,0.124861510765923,0.131980908525026,0.0676791417732594,0.000854545454545455,0.000686904761904762,0.000854545454545455,0.00321371813371813,0.000236363636363636,0.00430885705797471,0,0.00186637806637807,0.000258333333333333,0.0062,6e-04,8e-04,0.0018,0.8546,0,0.0094,0.0426,0.0136,0.0022,0,0.0062,0,0.0052,0.0136,0.0016,0.0028,0.0026,0,0.0354,8e-04,0
