"","cnt.spp.IndicatorClass_TP_high","prop.spp.IndicatorClass_DOC_high","prop.spp.Green","prop.spp.BCG3","sba.pMMI"
"520PS0135_7/29/09_1",0.708017922411679,0.637086338971599,0.763459984632098,1,0.777141061503844
"520PS0135_7/29/09_2",0.708017922411679,0.563726269673623,0.722303112145192,1,0.748511826057623
"520PS0199_8/23/10_1",0.885022403014599,0.893846581514516,0.3403158893761,1,0.779796218476304
"520PS0199_8/23/10_2",0.885022403014599,0.843610881886554,0.287471807174843,1,0.754026273018999
"520PS0202_6/18/09_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"520PS0455_6/5/13_1",0.708017922411679,0.811316503554292,0.537097185954117,0.193381397893017,0.562453252453276
"520PS0455_6/5/13_2",0.708017922411679,0.778304472370203,0.51857659333501,0,0.501224747029223
"520PS0455_7/22/13_1",0.531013441808759,0.627210945027641,0.309151430642024,0.833027560154535,0.57510084440824
"521BTCLBC_8/7/08_1",0.531013441808759,0.627210945027641,0.408877698591065,1,0.641775521356866
"521FCA170_8/13/13_1",0.708017922411679,0.811316503554292,0.44449422285858,1,0.740957162206138
"521LCCBSR_7/6/10_1",0.885022403014599,0.893846581514516,0.907509038336267,0.451223261750374,0.784400321153939
"521PS0663_6/16/14_1",0.708017922411679,0.765466460243057,0.835484511484183,1,0.82724222353473
"522GSCBSC_9/24/09_1",0.708017922411679,0.662762363225891,0.907509038336267,0.541467914100447,0.704939309518571
"522MFSCRB_9/18/08_1",0.708017922411679,0.701276399607328,0.583398667501886,1,0.748173247380223
"522MFSCRB_9/18/08_2",0.531013441808759,0.627210945027641,0.508603966540105,1,0.666707088344126
"522PS0430_9/20/12_1",0.35400896120584,0.673766373620588,0.413626568493401,0.386762795786034,0.457041174776465
"522PS0504_6/11/13_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"522PS0504_6/11/13_2",0.708017922411679,0.701276399607328,0.691435457780013,1,0.775182444949755
"522PS0643_9/4/13_1",0.17700448060292,0.653133854130532,0.583398667501886,0.564029077187965,0.494391519855826
"523PS0172_8/10/11_1",0.531013441808759,0.797561490560922,0.295300560093548,1,0.655968873115807
"523PS0222_9/9/10_1",0.708017922411679,0.797561490560922,0.63741706264095,0.902446523500744,0.761360749778574
"523PS0414_8/6/12_1",0.531013441808759,0.683770019433947,0.495004930001601,0.123060889568284,0.458212320203148
"523TMCATG_10/5/09_1",0.531013441808759,0.722673086485905,0.33131282351959,1,0.646249837953563
"524PS0202_9/20/12_1",0.35400896120584,0.604991308653735,0.324110370834381,0.270733957050224,0.388461149436045
"524PS0202_9/20/12_2",0.35400896120584,0.662762363225891,0.285217126334255,0.216587165640179,0.379643904101541
"524PS0342_7/18/12_1",0.885022403014599,0.749418945084125,0.745453852919077,0.676834892625559,0.76418252341084
"524PS0394_7/19/12_1",0.708017922411679,0.788808300474231,0.671792405002172,0.492243558273134,0.665215546540304
"524PS0650_7/1/14_1",0.708017922411679,0.788808300474231,0.907509038336267,1,0.851083815305544
"524PS0650_7/1/14_2",0.708017922411679,0.804968036018891,0.907509038336267,1,0.855123749191709
"524PS0650_7/17/14_1",0.708017922411679,0.797561490560922,0.907509038336267,1,0.853272112827217
"526ESCAMC_8/20/12_1",0.708017922411679,0.637086338971599,0.475361877223759,0.300815507833581,0.530320411610155
"526HTC129_6/24/13_1",0.708017922411679,0.431678144937266,0.648220741668762,0,0.446979202254427
"526PNCAMF_6/25/13_1",0.885022403014599,0.893846581514516,0,1,0.694717246132279
"526PS0072_8/27/08_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"526PS0072_9/15/10_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"526PS0072_9/21/09_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"526PS0072_9/23/08_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"526PS0076_8/26/08_1",0.708017922411679,0.563726269673623,0.537097185954117,1,0.702210344509855
"526PS0220_8/25/08_1",0.708017922411679,0.662762363225891,0.648220741668762,1,0.754750256826583
"526PS0220_8/25/08_2",0.708017922411679,0.683770019433947,0.671792405002172,1,0.76589508671195
"526PS0228_8/28/08_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"526PS0344_9/2/09_1",0.885022403014599,0.893846581514516,0.396789666112394,0.984487116546269,0.790036441796944
"526PS0356_8/11/09_1",0.708017922411679,0.778304472370203,0.129644148333752,0.812201871150671,0.607042103566576
"526PS0396_9/1/09_1",0.708017922411679,0.739790435988766,0.821079606113766,1,0.817221991128553
"526PS0440_9/2/09_1",0.708017922411679,0.82163276329932,0.745453852919077,1,0.818776134657519
"526PS0472_9/1/09_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"526PS0504_9/2/09_1",0.708017922411679,0.728786425594069,0.722303112145192,1,0.789776865037735
"526PS0504_9/2/09_2",0.708017922411679,0.728786425594069,0.722303112145192,1,0.789776865037735
"526PS0756_8/3/10_1",0.708017922411679,0.739790435988766,0.734650173891264,0.541467914100447,0.680981611598039
"526PS0764_8/25/10_1",0.708017922411679,0.662762363225891,0.907509038336267,0.541467914100447,0.704939309518571
"526PS0808_8/2/10_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"526PS0948_7/12/11_1",0.708017922411679,0.123565853885766,0.907509038336267,0.902446523500744,0.660384834533614
"526PS0948_7/12/11_2",0.708017922411679,0.123565853885766,0.907509038336267,0.902446523500744,0.660384834533614
"526PS1036_7/13/11_1",0.708017922411679,0.508706217700141,0.0432147161112504,0.902446523500744,0.540596344930954
"526PS1100_8/21/12_1",0.708017922411679,0.508706217700141,0.907509038336267,0,0.531058294612022
"526PS1144_8/22/12_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"526PS1420_6/25/13_1",0.708017922411679,0.637086338971599,0.907509038336267,0.601631015667163,0.713561078846677
"526PS1496_8/19/14_1",0.885022403014599,0.720533417798047,0.583398667501886,0.812201871150671,0.750289089866301
"526PSCBBL_8/27/08_1",0.531013441808759,0.508706217700141,0.619410930927929,0.902446523500744,0.640394278484393
"526PSCBBL_9/23/08_1",0.708017922411679,0.316136035792954,0.907509038336267,1,0.732915749135225
"526PSCBLK_8/21/12_1",0.708017922411679,0.123565853885766,0.475361877223759,0,0.326736413380301
"526WER123_8/21/12_1",0.708017922411679,0.765466460243057,0.763459984632098,0.300815507833581,0.634439968780104
"526WTCACT_6/24/13_1",0.708017922411679,0.788808300474231,0.553934088335124,0.861426226977984,0.728046634549754
"527PS0388_9/2/09_1",0.708017922411679,0.728786425594069,0.81490607524073,1,0.812927605811619
"527PS0388_9/2/09_2",0.531013441808759,0.547220254081578,0.648220741668762,1,0.681613609389775
"527PS1156_8/21/12_1",0.708017922411679,0.765466460243057,0.475361877223759,1,0.737211564969624
"527PS1156_8/21/12_2",0.708017922411679,0.811316503554292,0.629700149049655,0.966906989465084,0.778985391120178
"527PS1412_6/25/13_1",0.708017922411679,0.749418945084125,0.907509038336267,0,0.591236476458018
"531CR1047_6/9/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"531PS0169_6/11/09_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"531PS0169_7/6/09_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"531PS0365_9/16/10_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"531PS0365_9/16/10_2",0.708017922411679,0.604991308653735,0.583398667501886,0.338417446312779,0.55870633622002
"531PS0381_7/12/10_1",0.708017922411679,0.316136035792954,0.583398667501886,0,0.40188815642663
"531PS0429_6/20/11_1",0.708017922411679,0.508706217700141,0.475361877223759,0,0.423021504333895
"531PS0573_6/28/12_1",0.708017922411679,0.749418945084125,0.529380272362822,0.564029077187965,0.637711554261648
"532FC1181_6/5/14_1",0.885022403014599,0.893846581514516,0.583398667501886,1,0.84056691300775
"532FC1271_7/10/14_1",0.885022403014599,0.893846581514516,0.629700149049655,0.773525591572068,0.795523681287709
"532PS0050_8/31/10_1",0.708017922411679,0.728786425594069,0.722303112145192,0.773525591572068,0.733158262930752
"532PS0062_9/8/10_1",0.708017922411679,0.788808300474231,0.78965072166922,0.984487116546269,0.81774101527535
"532PS0062_9/8/10_2",0.708017922411679,0.804968036018891,0.807782770387227,1,0.830192182204449
"532PS0071_10/12/11_1",0.708017922411679,0.728786425594069,0.907509038336267,0,0.586078346585504
"532PS0071_9/21/11_1",0.708017922411679,0.749418945084125,0.907509038336267,0.338417446312779,0.675840838036213
"532PTCAER_8/19/13_1",0.708017922411679,0.728786425594069,0.907509038336267,0,0.586078346585504
"532SFC142_6/19/13_1",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"532TGRUPX_10/8/08_1",0.708017922411679,0.637086338971599,0.619410930927929,1,0.741128798077802
"533FC1043_6/4/14_1",0.531013441808759,0.728786425594069,0.660567803414835,0.386762795786034,0.576782616650924
"534ANCACF_8/31/10_1",0.885022403014599,0.893846581514516,0.583398667501886,1,0.84056691300775
"534CFSAIM_7/27/09_1",0.708017922411679,0.662762363225891,0.907509038336267,1,0.819572330993459
"534CYCANB_4/1/09_1",0.708017922411679,0.728786425594069,0.629700149049655,1,0.766626124263851
"534CYCANB_5/5/09_1",0.708017922411679,0.123565853885766,0.475361877223759,0,0.326736413380301
"534CYCANB_6/19/08_1",0.35400896120584,0.604991308653735,0.421343482084695,1,0.595085937986067
"534CYCANB_6/2/09_1",0.17700448060292,0.547220254081578,0.324110370834381,1,0.51208377637972
"534CYCANB_7/14/09_1",0.35400896120584,0.604991308653735,0.502371074793291,1,0.615342836163216
"534CYCANB_8/17/09_1",0.35400896120584,0.592432383746744,0.231104786160167,0.823972912761551,0.500379760968576
"534DCC167_8/14/13_1",0.531013441808759,0.728786425594069,0.490795704406349,0.386762795786034,0.534339591898803
"534MLC108_9/14/11_1",0.708017922411679,0.804968036018891,0.708056502438186,1,0.805260615217189
"534PS0043_7/29/09_1",0.708017922411679,0.508706217700141,0.907509038336267,0.902446523500744,0.756669925487208
"534PS0043_7/29/09_2",0.708017922411679,0.683770019433947,0.553934088335124,0.984487116546269,0.732552286681755
"534PS0070_8/30/10_1",0.708017922411679,0.749418945084125,0.907509038336267,1,0.841236476458018
"534PS0114_9/12/12_1",0.885022403014599,0.893846581514516,0.259288296667505,0,0.509539320299155
"534RSCAGG_9/19/11_1",0.708017922411679,0.765466460243057,0.907509038336267,0.902446523500744,0.820859986122937
"534SRCFFC_8/29/12_1",0.708017922411679,0.563726269673623,0.537097185954117,0.386762795786034,0.548901043456363
"534WER219_8/29/12_1",0.708017922411679,0.765466460243057,0.763459984632098,0.300815507833581,0.634439968780104
"535CR0910_6/18/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"535CR1042_6/19/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"535CR1051_6/25/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"535PS0191_7/14/09_1",0.531013441808759,0,0.259288296667505,0,0.197575434619066
"535PS0221_7/15/09_1",0.531013441808759,0.316136035792954,0.691435457780013,0,0.384646233845431
"535PS0265_8/20/09_1",0.885022403014599,0.893846581514516,0.508603966540105,1,0.821868237767305
"535PS0431_6/22/11_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"535PS0477_6/7/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"536HLCBFM_6/18/13_1",0.531013441808759,0.673766373620588,0.228420642302326,0.644604659643389,0.519451279343765
"536LLCACR_9/22/11_1",0.708017922411679,0.637086338971599,0.907509038336267,0.300815507833581,0.638357201888282
"536PS0107_7/17/12_1",0.708017922411679,0.604991308653735,0.907509038336267,0,0.55512956735042
"536SED006_9/20/11_1",0.708017922411679,0.701276399607328,0.79947224805814,0,0.552191642519287
"536SED108_9/21/11_1",0.708017922411679,0.701276399607328,0.907509038336267,0,0.579200840088819
"536STR127_6/17/13_1",0.708017922411679,0.765466460243057,0.619410930927929,0.902446523500744,0.748835459270852
"536TRC119_6/18/13_1",0.885022403014599,0.662762363225891,0.51857659333501,0.812201871150671,0.719640807681542
"537ADCH41_9/12/11_1",0.708017922411679,0.772223308731029,0.907509038336267,0.712457781711114,0.775052012797522
"537BLCABG_9/15/11_1",0.708017922411679,0.728786425594069,0.907509038336267,1,0.836078346585504
"537BSCAWR_7/15/08_1",0.708017922411679,0.683770019433947,0.671792405002172,1,0.76589508671195
"537GZCAMR_8/7/08_1",0.708017922411679,0.765466460243057,0.475361877223759,1,0.737211564969624
"537PS0386_7/16/12_1",0.708017922411679,0.73628915995409,0.495004930001601,1,0.734828003091842
"537TYCAML_7/16/08_1",0.708017922411679,0.662762363225891,0.648220741668762,0.812201871150671,0.707800724614251
"539CCRARR_5/6/10_1",0.708017922411679,0.683770019433947,0.907509038336267,0.492243558273134,0.697885134613757
"539CCRARR_6/12/08_1",0.35400896120584,0.708979206883616,0.285217126334255,1,0.587051323605928
"539CCRARR_6/30/10_1",0.531013441808759,0.662762363225891,0.648220741668762,0.406100935575335,0.562024370569687
"539CCRARR_7/21/10_1",0.35400896120584,0.589788399555799,0.293405177807966,0.427474669026668,0.416169301899068
"539CCRARR_8/31/10_1",0.531013441808759,0.701276399607328,0.547386404075843,0.601631015667163,0.595326815289773
"539NDCACC_10/15/09_1",0.708017922411679,0.123565853885766,0.907509038336267,0.902446523500744,0.660384834533614
"539NDCACC_10/8/09_1",0.708017922411679,0.604991308653735,0.745453852919077,0.676834892625559,0.683824494152512
"539NDCACC_5/5/09_1",0.885022403014599,0.893846581514516,0.475361877223759,1,0.813557715438218
"539NDCACC_6/15/09_1",0.708017922411679,0.662762363225891,0.388932445001257,1,0.689928182659707
"539NDCACC_9/10/09_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"539PS0127_5/27/13_1",0.708017922411679,0.816818508751641,0.648220741668762,0.721957218800597,0.72375359790817
"539PS0146_7/27/10_1",0.531013441808759,0.662762363225891,0.388932445001257,1,0.645677062508977
"540CDC136_7/24/13_1",0.708017922411679,0.701276399607328,0.691435457780013,0.451223261750374,0.637988260387348
"540CQCBBR_9/14/11_1",0.708017922411679,0.701276399607328,0.79947224805814,0.451223261750374,0.66499745795688
"540GNCBTC_9/13/11_1",0.708017922411679,0.728786425594069,0.537097185954117,0,0.493475383489966
"540MNCANF_9/29/10_1",0.885022403014599,0.893846581514516,0.51857659333501,0.541467914100447,0.709728372991143
"540MNCASJ_8/24/10_1",0.708017922411679,0.804968036018891,0.807782770387227,0.624770670115901,0.736384849733424
"540MSJ132_7/18/13_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"540PS0008_8/6/08_1",0.708017922411679,0.637086338971599,0.907509038336267,1,0.813153324929886
"540PS0258_8/31/11_1",0.708017922411679,0.701276399607328,0.475361877223759,0.902446523500744,0.696775680685878
"540PS0258_8/31/11_2",0.708017922411679,0.765466460243057,0.619410930927929,0.902446523500744,0.748835459270852
"540SED003_8/30/11_1",0.885022403014599,0.765466460243057,0.475361877223759,0.902446523500744,0.75707431599554
"541CR1006_6/17/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"541PS0055_6/18/08_1",0.708017922411679,0.508706217700141,0.763459984632098,0,0.49504603118598
"541PS0055_7/10/08_1",0.531013441808759,0.673766373620588,0.413626568493401,0.257841863857356,0.469062061945026
"542DPCDPC_6/18/08_1",0.708017922411679,0.508706217700141,0.475361877223759,0.902446523500744,0.648633135209081
"543R00137_5/15/12_1",0.531013441808759,0.604991308653735,0.583398667501886,0,0.429850854491095
"543R00219_5/21/12_1",0.531013441808759,0.398666113753176,0.351891259763042,0,0.320392703831244
"543R00245_5/21/12_1",0.531013441808759,0.123565853885766,0.475361877223759,0,0.282485293229571
"544CR1003_6/4/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"544CR1040_6/10/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"544R00025_5/15/12_1",0.531013441808759,0.431678144937266,0.648220741668762,0,0.402728082103697
"544R00281_5/14/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"545CR1002_9/2/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"545PS0335_7/26/10_1",0.708017922411679,0.637086338971599,0.475361877223759,0.902446523500744,0.680728165526946
"545PS0335_7/26/10_2",0.531013441808759,0.578731738393663,0.436075771668076,1,0.636455237967625
"551PS0308_7/27/10_1",0.708017922411679,0.431678144937266,0.388932445001257,0,0.382157128087551
"552FC1226_6/3/14_1",0.885022403014599,0.845704036037719,0.421343482084695,0.225611630875186,0.59442038800305
"552FCA017_7/30/13_1",0.708017922411679,0.788808300474231,0.78965072166922,0.738365337409701,0.756210570491208
"552FCA017_7/9/13_1",0.708017922411679,0.749418945084125,0.745453852919077,0.338417446312779,0.635327041681915
"552KRSFBC_7/14/08_1",0.708017922411679,0.123565853885766,0.907509038336267,0.902446523500744,0.660384834533614
"552MFC120_7/22/13_1",0.708017922411679,0.508706217700141,0.907509038336267,0,0.531058294612022
"552MFCAKR_6/11/08_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"552PS0028_6/18/08_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"552PS0028_6/18/08_2",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"552PS0072_8/30/11_1",0.531013441808759,0.720533417798047,0.388932445001257,0.812201871150671,0.613170293939684
"552PS0284_8/29/11_1",0.708017922411679,0.804968036018891,0.508603966540105,0.624770670115901,0.661590148771644
"552SCCTSR_6/11/08_1",0.17700448060292,0.468165126772312,0.156937653246121,0.427474669026668,0.307395482412005
"553KRMAPC_8/22/11_1",0.708017922411679,0.316136035792954,0.259288296667505,0,0.320860563718034
"553KRNAYC_10/13/11_1",0.708017922411679,0.797561490560922,0.691435457780013,0.676834892625559,0.718462440844543
"553KRNAYC_8/24/11_1",0.708017922411679,0.765466460243057,0.763459984632098,0.902446523500744,0.784847722696895
"553TCCAKR_8/16/10_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"553TCCAKR_8/16/10_2",0.708017922411679,0.701276399607328,0.691435457780013,0.902446523500744,0.750794075824941
"554CLCALK_8/23/11_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"554LCCADR_6/10/08_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"554NYCGWD_8/25/11_1",0.708017922411679,0.637086338971599,0.619410930927929,0,0.491128798077802
"554NYCGWD_8/25/11_2",0.708017922411679,0.604991308653735,0.745453852919077,0.338417446312779,0.599220132574317
"554PMCABC_8/24/11_1",0.708017922411679,0.604991308653735,0.907509038336267,0.676834892625559,0.72433829050681
"554PMCGWD_8/23/11_1",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"554PS0160_8/5/08_1",0.708017922411679,0.604991308653735,0.745453852919077,0.676834892625559,0.683824494152512
"554PS0224_6/17/08_1",0.708017922411679,0.728786425594069,0.629700149049655,1,0.766626124263851
"554PS0448_7/7/09_1",0.708017922411679,0.563726269673623,0.537097185954117,1,0.702210344509855
"554PS0946_8/23/11_1",0.708017922411679,0.604991308653735,0.583398667501886,1,0.724101974641825
"554SED027_8/24/11_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"555PS0064_6/17/08_1",0.885022403014599,0.701276399607328,0.907509038336267,0.451223261750374,0.736257775677142
"601PRK002_8/2/12_1",0.531013441808759,0.749418945084125,0.259288296667505,0.338417446312779,0.469534532468292
"601PS0057_9/14/11_1",0.708017922411679,0.749418945084125,0.907509038336267,0.676834892625559,0.760445199614408
"601PS0065_9/1/11_1",0.708017922411679,0.765466460243057,0.907509038336267,0.902446523500744,0.820859986122937
"601PS0077_8/7/12_1",0.708017922411679,0.701276399607328,0.907509038336267,0,0.579200840088819
"601PS0077_8/7/12_2",0.708017922411679,0.749418945084125,0.745453852919077,0.338417446312779,0.635327041681915
"601RSH002_8/4/10_1",0.885022403014599,0.893846581514516,0.583398667501886,1,0.84056691300775
"601WRN001_8/3/10_1",0.885022403014599,0.893846581514516,0.475361877223759,1,0.813557715438218
"602FC1102_7/8/14_1",0.885022403014599,0.765466460243057,0.33131282351959,0.601631015667163,0.645858175611102
"603CON001_8/5/10_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"603CR1048_9/16/14_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"603DDM004_7/9/13_1",0.708017922411679,0.749418945084125,0.907509038336267,0,0.591236476458018
"603DDM005_9/13/11_1",0.708017922411679,0.316136035792954,0.907509038336267,1,0.732915749135225
"603DDM005_9/13/11_2",0.708017922411679,0.508706217700141,0.907509038336267,1,0.781058294612022
"603FCA145_8/21/13_1",0.708017922411679,0.604991308653735,0.907509038336267,0,0.55512956735042
"603GLS001_8/1/10_1",0.885022403014599,0.893846581514516,0.475361877223759,1,0.813557715438218
"603GSCADC_8/25/10_1",0.708017922411679,0.716089490523266,0.608330234489146,1,0.758109411856023
"603MAM003_8/2/10_1",0.885022403014599,0.893846581514516,0.648220741668762,1,0.856772431549469
"603MCG001_8/6/10_1",0.708017922411679,0.662762363225891,0.907509038336267,0.541467914100447,0.704939309518571
"603OHCAOR_8/24/10_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"603PNC001_8/7/10_1",0.708017922411679,0.778304472370203,0.51857659333501,0.812201871150671,0.704275214816891
"603PS0008_7/30/08_1",0.708017922411679,0.431678144937266,0.907509038336267,0,0.511801276421303
"603PS0024_8/23/10_1",0.885022403014599,0.893846581514516,0.648220741668762,0.812201871150671,0.809822899337137
"603PS0040_8/31/10_1",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"603PS0044_8/30/11_1",0.708017922411679,0.728786425594069,0.907509038336267,0,0.586078346585504
"603PS0044_9/14/11_1",0.708017922411679,0.604991308653735,0.907509038336267,0,0.55512956735042
"603PS0045_8/29/11_1",0.708017922411679,0.765466460243057,0.907509038336267,0.300815507833581,0.670452232206146
"603PS0045_8/29/11_2",0.708017922411679,0.788808300474231,0.671792405002172,0.492243558273134,0.665215546540304
"603PS0056_8/31/11_1",0.531013441808759,0.716089490523266,0.608330234489146,0.416513780077267,0.56798673672461
"603PS0072_9/12/11_1",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"603PS0073_9/13/11_1",0.708017922411679,0.728786425594069,0.907509038336267,0.773525591572068,0.779459744478521
"603PS0075_7/31/12_1",0.708017922411679,0.749418945084125,0.907509038336267,0.338417446312779,0.675840838036213
"603PS0075_8/15/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"603PS0076_7/23/12_1",0.885022403014599,0.804968036018891,0.508603966540105,0.624770670115901,0.705841268922374
"603PS0079_8/1/12_1",0.708017922411679,0.431678144937266,0.907509038336267,0.541467914100447,0.647168254946415
"603PS0092_7/25/12_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"603PS0108_7/24/12_1",0.708017922411679,0.765466460243057,0.763459984632098,1,0.809236091821709
"603PS0108_7/24/12_2",0.708017922411679,0.804968036018891,0.708056502438186,1,0.805260615217189
"603PS0109_7/29/08_1",0.708017922411679,0.637086338971599,0.619410930927929,1,0.741128798077802
"603PS0132_7/17/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"603PS0136_7/17/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"603PS0137_8/13/13_1",0.885022403014599,0.804968036018891,0.408877698591065,0.416513780077267,0.628845479425455
"603PS0557_8/18/10_1",0.708017922411679,0.701276399607328,0.907509038336267,0.451223261750374,0.692006655526412
"603PS0720_8/19/10_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
"603PS1056_7/24/12_1",0.708017922411679,0.749418945084125,0.907509038336267,0.338417446312779,0.675840838036213
"603PS1056_8/14/12_1",0.708017922411679,0.604991308653735,0.907509038336267,0,0.55512956735042
"603PS1488_7/10/13_1",0.885022403014599,0.893846581514516,0.907509038336267,0,0.671594505716345
"603PSx109_7/30/12_1",0.708017922411679,0.793375182258592,0.569306912248218,0.706262496652756,0.694240628392811
"603RCC156_7/16/13_1",0.885022403014599,0.508706217700141,0.475361877223759,0.902446523500744,0.692884255359811
"603RCC156_7/16/13_2",0.708017922411679,0.233605957832731,0,0.386762795786034,0.332096669007611
"603RCK001_8/9/10_1",0.885022403014599,0.893846581514516,0.78965072166922,0.492243558273134,0.765190816117867
"603RCK001_8/9/10_2",0.885022403014599,0.893846581514516,0.619410930927929,0.902446523500744,0.825181609739447
"603RCK001_8/9/10_3",0.708017922411679,0.797561490560922,0.475361877223759,0.902446523500744,0.720846953424276
"603SPCBWC_7/22/08_1",0.708017922411679,0.431678144937266,0.388932445001257,1,0.632157128087551
"603UOW001_8/8/10_1",0.885022403014599,0.893846581514516,0.583398667501886,0.676834892625559,0.75977563616414
"609PS0053_5/14/08_1",0.531013441808759,0.604991308653735,0.691435457780013,0.451223261750374,0.56966586749822
"620PS0669_8/17/10_1",0.708017922411679,0.123565853885766,0.907509038336267,0,0.434773203658428
"626PS0171_5/15/08_1",0.885022403014599,0.893846581514516,0.1448964010789,1,0.730941346402004
"626PS0619_6/3/10_1",0.708017922411679,0.778304472370203,0.648220741668762,1,0.783635784112661
"626PS0827_6/3/10_1",0.531013441808759,0.75791468840356,0.678725247159057,0.796276344265365,0.690982430409185
"626PS1195_5/23/13_1",0.531013441808759,0.794810487962248,0.537097185954117,0.850878150729273,0.678449816613599
"628PS0527_6/3/09_1",0.708017922411679,0.508706217700141,0.691435457780013,0.451223261750374,0.589845714910552
"628PS0715_6/9/10_1",0.17700448060292,0.21985094483936,0.151251506389378,0,0.137026732957915
"628PS0715_6/9/10_2",0.17700448060292,0.316136035792954,0.151251506389378,0.225611630875186,0.217500913415109
"628PS1019_6/8/11_1",0.708017922411679,0.662762363225891,0.907509038336267,0,0.569572330993459
"628PS1039_6/9/11_1",0.708017922411679,0.765466460243057,0.33131282351959,1,0.701199301543582
"628PS1179_6/6/12_1",0.708017922411679,0.833034945122772,0.498106464650732,0.712457781711114,0.687904278474075
"628PS1307_5/21/13_1",0.531013441808759,0.711411672339286,0.293405177807966,0,0.383957572989003
"628PS1483_5/22/13_1",0.885022403014599,0.893846581514516,0.907509038336267,1,0.921594505716345
"630FCA097_8/22/13_1",0.708017922411679,0.662762363225891,0.907509038336267,0,0.569572330993459
"630PS0005_7/31/08_1",0.708017922411679,0.604991308653735,0.583398667501886,1,0.724101974641825
"630PS0005_7/31/08_2",0.708017922411679,0.604991308653735,0.583398667501886,1,0.724101974641825
"630RBS005_8/7/12_1",0.885022403014599,0.893846581514516,0.109698894743945,0.833027560154535,0.680398859856899
"630SED034_8/6/12_1",0.708017922411679,0.829656520878786,0.367325086945631,0.827242646542351,0.683060544194612
"631DEP001_8/28/12_1",0.708017922411679,0.316136035792954,0.907509038336267,0,0.482915749135225
"631FC1099_7/9/14_1",0.708017922411679,0.765466460243057,0.763459984632098,0.601631015667163,0.709643845738499
"631POR001_7/30/10_1",0.885022403014599,0.893846581514516,0.648220741668762,0.541467914100447,0.742139410074581
"631PS0001_7/28/09_1",0.708017922411679,0.431678144937266,0.907509038336267,0,0.511801276421303
"631PS0001_7/31/08_1",0.708017922411679,0.728786425594069,0.537097185954117,1,0.743475383489966
"631PS0001_8/13/08_1",0.708017922411679,0,0.907509038336267,0,0.403881740186987
